3,1562652724710,1472,32,304
3,1562652724713,1456,-16,240
5,1562652724716,-352,480,-832
5,1562652724720,-288,448,-928
1,1562652724724,544,1088,768
1,1562652724727,528,1056,672
3,1562652724746,1088,-80,272
5,1562652724753,-304,512,-848
5,1562652724756,-336,608,-752
1,1562652724760,352,784,576
1,1562652724764,240,592,496
3,1562652724785,768,-192,304
3,1562652724788,640,-224,336
3,1562652724792,656,-256,352
5,1562652724794,-352,672,-672
5,1562652724799,-384,704,-640
1,1562652724803,224,560,464
1,1562652724807,256,576,464
3,1562652724824,752,-176,352
3,1562652724829,1072,16,352
5,1562652724832,-384,704,-640
5,1562652724836,-368,592,-688
5,1562652724838,-352,448,-848
1,1562652724843,304,656,560
1,1562652724847,400,880,720
3,1562652724866,1472,32,320
3,1562652724869,1408,-16,272
5,1562652724873,-304,448,-896
5,1562652724876,-304,512,-848
1,1562652724880,544,1104,752
1,1562652724883,496,1008,656
3,1562652724904,1040,-96,272
3,1562652724909,752,-192,288
5,1562652724912,-336,624,-736
1,1562652724924,320,768,576
1,1562652724927,224,592,496
3,1562652724945,640,-224,320
3,1562652724949,640,-272,352
5,1562652724953,-352,688,-672
5,1562652724956,-384,736,-656
5,1562652724961,-384,704,-640
1,1562652724966,224,544,464
1,1562652724970,240,576,464
1,1562652724973,288,624,512
3,1562652724984,704,-224,352
3,1562652724987,960,16,368
5,1562652724991,-368,624,-624
5,1562652724994,-368,432,-848
1,1562652725002,368,832,704
1,1562652725007,576,1152,800
3,1562652725024,1504,96,352
3,1562652725028,1600,0,256
5,1562652725032,-336,416,-928
5,1562652725035,-288,464,-896
1,1562652725042,576,1120,704
1,1562652725046,384,832,592
3,1562652725064,1184,-48,256
3,1562652725069,784,-176,288
5,1562652725072,-320,576,-784
5,1562652725076,-336,672,-672
1,1562652725082,224,576,512
1,1562652725085,208,512,432
3,1562652725104,592,-224,304
3,1562652725108,624,-256,352
5,1562652725111,-384,720,-608
5,1562652725115,-400,736,-624
1,1562652725120,240,544,464
1,1562652725124,272,624,528
3,1562652725144,672,-240,368
3,1562652725149,976,-32,352
5,1562652725153,-368,640,-656
5,1562652725157,-368,480,-800
1,1562652725162,384,832,688
1,1562652725166,544,1088,768
3,1562652725184,1424,64,320
3,1562652725188,1504,-16,240
5,1562652725191,-304,448,-912
5,1562652725194,-304,496,-864
1,1562652725203,528,1072,672
1,1562652725206,352,800,576
3,1562652725225,1136,-64,272
3,1562652725229,800,-176,304
5,1562652725233,-320,592,-784
5,1562652725236,-352,672,-688
1,1562652725241,240,608,512
1,1562652725244,208,544,448
3,1562652725264,640,-224,320
3,1562652725268,640,-256,352
