4,1562654320305,-960,-1152,368
6,1562654320310,-384,-480,-1088
6,1562654320313,-448,-480,-992
6,1562654320314,-368,-768,-1072
2,1562654320335,-1120,1264,224
2,1562654320338,-1168,1248,208
4,1562654320347,-976,-1056,304
4,1562654320348,-1008,-912,288
4,1562654320350,-928,-720,336
4,1562654320351,-752,-768,416
4,1562654320352,-512,-912,432
4,1562654320363,-448,-768,240
6,1562654320365,-144,-816,-1072
2,1562654320378,-1136,1088,128
2,1562654320380,-1040,944,208
2,1562654320389,-976,1024,288
2,1562654320391,-880,1008,384
4,1562654320392,-672,-144,128
4,1562654320393,-640,-160,336
6,1562654320395,-256,-160,-720
6,1562654320396,-448,48,-576
6,1562654320397,-448,-48,-528
2,1562654320422,-784,800,288
2,1562654320423,-672,656,320
2,1562654320424,-512,400,304
4,1562654320428,-416,-176,368
4,1562654320429,-400,80,128
6,1562654320436,-384,112,-432
6,1562654320439,-96,416,480
2,1562654320468,-112,-320,112
2,1562654320469,288,-720,-48
4,1562654320474,-176,-304,208
4,1562654320475,992,-448,384
4,1562654320476,352,432,128
6,1562654320481,384,-1184,-176
6,1562654320482,-224,-320,448
6,1562654320489,-64,-208,400
2,1562654320512,176,-528,80
2,1562654320514,192,-112,-96
4,1562654320525,48,-272,336
4,1562654320527,-160,-272,320
6,1562654320528,-208,-720,-320
6,1562654320529,32,-400,-272
6,1562654320573,-224,-400,-384
6,1562654320575,-208,-240,-400
2,1562654320603,112,304,-80
2,1562654320605,-80,576,-16
2,1562654320606,-208,768,80
2,1562654320610,-176,672,48
2,1562654320612,-144,512,64
4,1562654320621,-384,-432,240
4,1562654320623,-560,-320,224
4,1562654320627,-544,-256,304
4,1562654320630,-448,-320,400
6,1562654320633,-272,-176,-304
2,1562654320645,-96,416,112
2,1562654320647,-160,448,128
4,1562654320656,-416,-576,304
4,1562654320658,-336,-432,272
4,1562654320661,-352,-528,288
2,1562654320691,-208,448,96
2,1562654320692,-224,656,176
4,1562654320702,-368,-912,432
4,1562654320702,-592,-752,304
6,1562654320711,-128,-480,-416
6,1562654320714,-160,-608,-336
6,1562654320717,-128,-512,-432
6,1562654320719,-160,-1088,-704
6,1562654320721,-64,-832,-720
6,1562654320756,-128,-848,-736
6,1562654320757,-336,-816,-832
6,1562654320759,-368,-656,-912
4,1562654320789,-864,-960,528
4,1562654320790,-944,-976,688
4,1562654320791,-1072,-720,400
4,1562654320794,-1120,-480,192
6,1562654320811,-416,-352,-896
6,1562654320814,-176,-368,-1008
