2,1562829720203,304,912,208
2,1562829720204,336,880,192
2,1562829720205,320,832,112
4,1562829720209,-544,-176,848
4,1562829720210,-544,-144,816
4,1562829720211,-496,-128,864
6,1562829720221,-672,512,-480
6,1562829720222,-848,592,-272
6,1562829720223,-864,656,-256
2,1562829720247,304,768,16
2,1562829720252,272,720,-32
4,1562829720257,-448,-128,928
4,1562829720257,-464,-144,880
6,1562829720262,-768,720,-192
6,1562829720263,-736,720,32
2,1562829720292,224,800,96
4,1562829720303,-560,-128,832
4,1562829720304,-640,-144,832
6,1562829720323,-672,608,80
6,1562829720327,-816,720,-64
2,1562829720338,192,992,384
2,1562829720340,224,1072,544
2,1562829720342,288,1104,704
4,1562829720353,-624,-192,864
4,1562829720354,-592,-176,864
6,1562829720363,-928,608,-176
6,1562829720364,-784,528,-272
4,1562829720390,-592,-128,848
4,1562829720396,-608,-128,832
4,1562829720397,-560,-160,832
6,1562829720398,-672,480,-320
6,1562829720400,-736,464,-352
6,1562829720402,-768,464,-352
2,1562829720430,336,1152,864
2,1562829720431,368,1184,880
2,1562829720432,384,1120,768
2,1562829720434,352,992,528
2,1562829720436,272,832,256
4,1562829720442,-496,-192,864
4,1562829720445,-416,-176,896
6,1562829720448,-784,464,-256
6,1562829720459,-800,496,-240
2,1562829720472,224,720,32
4,1562829720480,-416,-160,896
4,1562829720480,-432,-144,912
6,1562829720488,-864,512,-144
6,1562829720490,-960,608,-16
2,1562829720519,192,688,-64
4,1562829720527,-480,-128,896
4,1562829720529,-544,-144,848
4,1562829720532,-592,-112,832
6,1562829720541,-1056,688,160
6,1562829720542,-1056,752,400
6,1562829720543,-944,848,656
2,1562829720562,192,704,-80
2,1562829720563,192,784,48
2,1562829720564,224,896,272
2,1562829720565,256,1024,608
2,1562829720567,352,1104,752
4,1562829720571,-624,-112,848
4,1562829720573,-576,-160,864
6,1562829720578,-928,816,528
6,1562829720580,-944,688,-240
2,1562829720608,416,1168,800
2,1562829720609,416,1168,816
4,1562829720614,-560,-176,880
4,1562829720615,-560,-160,864
6,1562829720622,-944,576,-96
6,1562829720623,-832,224,-288
2,1562829720652,384,1120,800
4,1562829720660,-560,-160,864
4,1562829720661,-528,-176,864
6,1562829720674,-752,288,-448
6,1562829720676,-816,240,-320
2,1562829720698,304,1024,624
2,1562829720699,256,896,416
2,1562829720700,256,768,160
4,1562829720706,-496,-192,864
4,1562829720709,-480,-176,864
4,1562829720711,-432,-160,880
6,1562829720714,-736,288,-352
6,1562829720716,-768,448,-224
6,1562829720718,-800,640,-80
2,1562829720742,224,688,-96
2,1562829720743,208,640,-256
2,1562829720744,208,624,-288
4,1562829720753,-448,-128,896
4,1562829720755,-480,-128,896
6,1562829720763,-880,768,-32
6,1562829720764,-960,816,96
2,1562829720787,208,656,-208
2,1562829720789,208,768,0
4,1562829720795,-528,-128,880
4,1562829720797,-544,-144,880
6,1562829720804,-992,736,144
6,1562829720806,-928,656,32
2,1562829720833,240,848,176
4,1562829720842,-544,-144,864
4,1562829720843,-544,-112,848
6,1562829720847,-896,560,-32
6,1562829720857,-800,544,-80
