5,1562491717643,-592,320,-768
5,1562491717647,-592,320,-768
1,1562491717652,-976,192,192
1,1562491717656,-976,192,176
3,1562491717660,1024,-16,96
3,1562491717665,1024,-16,96
1,1562491717673,-976,192,176
1,1562491717678,-976,192,176
5,1562491717708,-592,320,-768
3,1562491717712,1024,-16,96
3,1562491717718,1024,-16,96
5,1562491717723,-592,320,-768
3,1562491717737,1024,-16,96
3,1562491717742,1024,-16,96
1,1562491717754,-976,192,192
1,1562491717759,-976,192,176
1,1562491717766,-976,192,176
1,1562491717770,-976,192,192
5,1562491717774,-592,320,-768
5,1562491717779,-592,320,-768
5,1562491717784,-592,320,-752
5,1562491717789,-592,336,-768
3,1562491717794,1024,-16,96
3,1562491717799,1040,-16,96
1,1562491717807,-976,192,176
1,1562491717812,-976,192,192
5,1562491717817,-592,320,-768
5,1562491717821,-592,320,-768
3,1562491717826,1024,-16,96
3,1562491717830,1024,-16,96
1,1562491717834,-976,192,192
1,1562491717838,-976,192,176
5,1562491717843,-592,320,-768
5,1562491717847,-592,320,-768
3,1562491717854,1024,-16,96
3,1562491717858,1040,-16,96
1,1562491717871,-976,192,176
1,1562491717875,-976,192,192
5,1562491717882,-592,336,-768
5,1562491717886,-592,320,-768
3,1562491717894,1024,-16,96
3,1562491717898,1024,-16,96
3,1562491717901,1024,-16,96
1,1562491717913,-976,192,192
1,1562491717917,-976,192,176
5,1562491717922,-576,320,-768
5,1562491717927,-592,320,-768
3,1562491717935,1040,-16,96
3,1562491717939,1024,-16,96
1,1562491717952,-976,192,176
1,1562491717956,-992,192,176
5,1562491717963,-592,320,-768
5,1562491717967,-592,320,-768
3,1562491717983,1040,-16,96
1,1562491717993,-992,176,176
1,1562491717998,-992,160,160
5,1562491718002,-592,320,-768
3,1562491718020,1024,-16,96
3,1562491718025,1024,-16,96
3,1562491718030,1024,16,96
1,1562491718035,-992,144,128
1,1562491718039,-992,160,144
5,1562491718044,-592,320,-768
5,1562491718048,-592,320,-768
5,1562491718054,-592,320,-768
5,1562491718059,-592,336,-768
3,1562491718064,1040,-16,112
3,1562491718068,1024,-32,96
1,1562491718076,-992,192,176
1,1562491718083,-976,224,208
5,1562491718087,-592,336,-768
5,1562491718092,-592,336,-784
3,1562491718097,1024,-32,80
3,1562491718101,1024,-32,96
1,1562491718112,-976,256,224
1,1562491718117,-976,240,256
5,1562491718122,-592,336,-768
5,1562491718126,-592,336,-768
3,1562491718134,1024,-48,96
3,1562491718138,1024,-48,80
1,1562491718152,-976,224,240
1,1562491718156,-976,208,224
5,1562491718165,-576,336,-784
5,1562491718170,-592,320,-768
3,1562491718174,1040,-32,96
3,1562491718179,1024,-32,96
1,1562491718192,-976,208,208
1,1562491718196,-976,192,176
5,1562491718203,-592,336,-768
5,1562491718207,-592,336,-768
3,1562491718215,1024,-32,96
3,1562491718219,1024,-16,96
1,1562491718231,-992,192,144
1,1562491718235,-992,160,96
5,1562491718244,-592,320,-768
5,1562491718248,-592,320,-768
3,1562491718254,1040,-16,96
3,1562491718259,1040,-16,96
1,1562491718275,-992,144,112
1,1562491718279,-992,176,128
1,1562491718285,-1008,176,112
5,1562491718289,-592,320,-768
5,1562491718293,-592,320,-768
3,1562491718298,1024,-16,96
3,1562491718302,1024,-16,96
1,1562491718312,-992,176,112
1,1562491718316,-992,176,144
5,1562491718322,-592,320,-768
5,1562491718325,-592,320,-768
1,1562491718351,-992,160,144
5,1562491718361,-592,320,-768
5,1562491718366,-592,320,-768
3,1562491718376,1008,-16,96
3,1562491718380,1024,-16,96
3,1562491718385,1024,-32,96
3,1562491718389,1040,-16,96
5,1562491718401,-592,320,-768
5,1562491718405,-592,336,-768
3,1562491718413,1024,-16,96
3,1562491718418,1024,-32,96
1,1562491718434,-1008,112,112
1,1562491718439,-1008,96,112
1,1562491718444,-1024,112,96
1,1562491718449,-1008,112,48
1,1562491718453,-1008,96,32
5,1562491718458,-592,320,-768
5,1562491718462,-592,320,-768
3,1562491718468,1040,-16,144
3,1562491718478,1024,-32,112
1,1562491718482,-992,64,48
1,1562491718486,-992,80,32
5,1562491718490,-592,320,-768
5,1562491718495,-592,336,-768
3,1562491718503,1024,-16,144
3,1562491718507,1008,-64,64
1,1562491718514,-992,64,0
1,1562491718521,-1008,16,-32
5,1562491718526,-592,336,-768
5,1562491718530,-576,320,-784
3,1562491718535,1024,-32,96
3,1562491718539,1040,0,96
1,1562491718554,-1024,16,-16
1,1562491718558,-1008,16,-48
5,1562491718567,-592,304,-768
5,1562491718571,-576,304,-784
3,1562491718576,1056,-16,112
3,1562491718581,1024,-48,96
1,1562491718592,-1008,96,-80
1,1562491718597,-976,144,-80
5,1562491718602,-576,304,-784
5,1562491718606,-576,336,-784
3,1562491718615,1008,-64,112
3,1562491718620,1008,-80,96
3,1562491718625,1056,-64,96
1,1562491718633,-960,80,-112
1,1562491718638,-1008,-48,-176
5,1562491718642,-576,304,-784
5,1562491718646,-576,304,-800
5,1562491718650,-592,304,-800
3,1562491718655,1056,-64,96
3,1562491718659,1040,-16,96
1,1562491718672,-1024,-160,-160
1,1562491718678,-960,-176,-160
5,1562491718684,-592,272,-768
5,1562491718688,-576,272,-768
3,1562491718695,1040,-48,96
1,1562491718712,-896,-176,-496
1,1562491718716,-1024,0,96
5,1562491718722,-592,288,-768
3,1562491718736,1024,-48,96
3,1562491718740,1008,-64,64
3,1562491718744,1024,-112,112
3,1562491718775,1024,-96,96
3,1562491718781,1024,-144,80
1,1562491718795,-976,0,-208
1,1562491718800,-928,-32,-272
1,1562491718807,-960,16,-272
1,1562491718811,-992,64,-240
5,1562491718816,-576,304,-784
5,1562491718821,-592,288,-768
5,1562491718825,-576,304,-800
5,1562491718829,-592,320,-800
5,1562491718833,-576,288,-800
3,1562491718838,1024,-176,80
3,1562491718843,992,-160,64
1,1562491718847,-992,16,-272
1,1562491718855,-992,0,-272
5,1562491718860,-560,288,-784
3,1562491718865,1024,-160,80
3,1562491718870,1024,-192,96
1,1562491718875,-992,-32,-336
1,1562491718880,-944,-80,-352
5,1562491718884,-592,304,-784
5,1562491718889,-592,288,-768
5,1562491718894,-576,256,-752
3,1562491718899,1008,-112,80
3,1562491718904,1024,-208,80
1,1562491718916,-1024,-112,-304
1,1562491718923,-992,-192,-288
5,1562491718930,-592,304,-784
5,1562491718935,-592,288,-784
3,1562491718943,1008,-208,80
3,1562491718948,1024,-224,112
1,1562491718954,-896,-240,-368
1,1562491718959,-880,-288,-400
5,1562491718965,-592,304,-800
3,1562491718974,992,-224,112
3,1562491718979,1008,-192,144
1,1562491718992,-880,-352,-416
1,1562491718997,-896,-288,-368
5,1562491719002,-608,304,-800
5,1562491719009,-624,288,-784
5,1562491719015,-624,320,-768
3,1562491719021,1008,-240,128
3,1562491719025,1008,-240,144
1,1562491719035,-864,-304,-416
1,1562491719040,-864,-240,-464
5,1562491719045,-592,304,-768
5,1562491719050,-592,304,-768
